Course Instance,Student id,Status,Grade
I-2824,19970601-0188,registered,
I-1984,19970601-0188,completed,4.0
I-1001,19980928-0189,withdrawn,
I-900,19980928-0189,registered,
I-367,19980928-0189,completed,4.0
I-1113,19980928-0189,not started,
I-1122,19980928-0189,not started,
I-1124,19980928-0189,withdrawn,
I-706,19980928-0189,withdrawn,
I-811,19980928-0189,registered,
I-64,19980928-0189,registered,
I-1442,19980928-0189,not started,
I-1126,19980928-0189,completed,3.0
I-1746,19980928-0189,not started,
I-4568,19980928-0189,not started,
I-1235,19980928-0189,not started,
I-1238,19980928-0189,registered,
I-1237,19980928-0189,completed,5.0
I-1241,19980928-0189,withdrawn,
I-4686,19980617-0190,registered,
I-4479,19980617-0190,not started,
I-390,19980617-0190,completed,3.0
I-817,19980617-0190,withdrawn,
I-4808,19980617-0190,registered,
I-4810,19980617-0190,registered,
I-5124,19980617-0190,completed,3.0
I-4813,19980617-0190,withdrawn,
I-1475,19980617-0190,registered,
I-4919,19980617-0190,withdrawn,
I-4920,19980617-0190,registered,
I-1678,19980617-0190,withdrawn,
I-2675,19990709-0191,completed,3.0
I-4454,19990709-0191,not started,
I-1626,19990709-0191,completed,3.0
I-4134,19990709-0191,withdrawn,
I-2794,19990709-0191,registered,
I-4346,19990709-0191,registered,
I-2800,19990709-0191,completed,4.0
I-4351,19990709-0191,not started,
I-5312,19990624-0192,completed,3.0
I-3423,19990624-0192,registered,
I-1232,19990624-0192,not started,
I-1335,19990624-0192,not started,
I-3527,19990624-0192,completed,4.0
I-3528,19990624-0192,not started,
I-76,19990624-0192,completed,3.0
I-2927,19990624-0192,not started,
I-5389,19951001-0193,not started,
I-984,19951001-0193,completed,4.0
I-987,19951001-0193,not started,
I-986,19951001-0193,not started,
I-34,19951001-0193,registered,
I-990,19951001-0193,registered,
I-1515,19951001-0193,completed,4.0
I-1618,19951001-0193,not started,
I-1102,19951001-0193,withdrawn,
I-1104,19951001-0193,not started,
I-2158,19951001-0193,registered,
I-1638,19951001-0193,completed,4.0
I-1218,19951001-0193,completed,4.0
I-2482,19951001-0193,not started,
I-1227,19951001-0193,withdrawn,
I-3936,19980906-0194,completed,4.0
I-1751,19980906-0194,not started,
I-811,19980906-0194,not started,
I-2703,19980906-0194,completed,4.0
I-2190,19980906-0194,not started,
I-2813,19980906-0194,registered,
I-2084,19980906-0194,not started,
I-2295,19980906-0194,not started,
I-1956,19980824-0195,withdrawn,
I-364,19980824-0195,withdrawn,
I-365,19980824-0195,withdrawn,
I-4462,19980824-0195,not started,
I-366,19980824-0195,registered,
I-372,19980824-0195,completed,4.0
I-590,19980824-0195,not started,
I-5497,19980824-0195,withdrawn,
I-2063,19980824-0195,withdrawn,
I-5520,19980824-0195,completed,4.0
I-369,19980824-0195,completed,5.0
I-5475,19980824-0195,completed,4.0
I-2591,19980824-0195,registered,
I-482,19980824-0195,completed,5.0
I-4466,19980824-0195,completed,3.0
I-487,19980824-0195,completed,5.0
I-602,19980824-0195,completed,4.0
I-605,19980824-0195,completed,4.0
I-604,19980824-0195,not started,
I-4692,19980824-0195,not started,
I-2168,19970416-0196,withdrawn,
I-805,19970416-0196,registered,
I-1435,19970416-0196,withdrawn,
I-4035,19970416-0196,withdrawn,
I-2277,19970416-0196,not started,
I-2276,19970416-0196,registered,
I-2282,19970416-0196,completed,5.0
I-1007,19970416-0196,withdrawn,
I-3308,19970416-0196,not started,
I-1536,19970416-0196,not started,
I-4257,19970416-0196,not started,
I-2389,19970416-0196,withdrawn,
I-1756,19970416-0196,registered,
I-2392,19970416-0196,completed,5.0
I-1561,19970121-0197,withdrawn,
I-3645,19970121-0197,withdrawn,
I-1570,19970121-0197,completed,3.0
I-2718,19970121-0197,completed,5.0
I-1669,19970121-0197,not started,
I-5343,19970121-0197,registered,
I-102,19970121-0197,withdrawn,
I-4823,19970121-0197,not started,
I-2912,19981018-0198,not started,
I-2916,19981018-0198,withdrawn,
I-2917,19981018-0198,withdrawn,
I-3621,19981018-0198,withdrawn,
I-3023,19981018-0198,registered,
I-4904,19981018-0198,completed,3.0
I-3026,19981018-0198,registered,
I-3738,19981018-0198,not started,
I-5297,19990323-0199,withdrawn,
I-686,19990323-0199,not started,
I-687,19990323-0199,registered,
I-691,19990323-0199,withdrawn,
I-796,19990323-0199,withdrawn,
I-798,19990323-0199,registered,
I-1226,19990323-0199,withdrawn,
I-806,19990323-0199,withdrawn,
I-2594,19990323-0199,withdrawn,
I-906,19990323-0199,not started,
I-1852,19990323-0199,withdrawn,
I-4889,19990323-0199,registered,
I-3131,19930508-0061,registered,
I-1879,19930508-0061,completed,3.0
I-2508,19930508-0061,not started,
I-3135,19930508-0061,registered,
I-3133,19930508-0061,withdrawn,
I-3040,19930508-0061,not started,
I-3140,19930508-0061,withdrawn,
I-3643,19930508-0061,not started,
I-1465,19930508-0061,withdrawn,
I-3240,19930508-0061,registered,
I-3241,19930508-0061,not started,
I-3242,19930508-0061,registered,
I-5346,19930508-0061,completed,4.0
I-3150,19930508-0061,not started,
I-3764,19930508-0061,completed,3.0
I-3359,19930508-0061,completed,3.0
I-2628,19930508-0061,withdrawn,
I-5347,19930508-0061,withdrawn,
I-1581,19930508-0061,not started,
I-5462,19930508-0061,not started,
I-347,19931118-0062,completed,3.0
I-1413,19931118-0062,registered,
I-679,19931118-0062,withdrawn,
I-3803,19931118-0062,withdrawn,
I-2044,19931118-0062,not started,
I-683,19931118-0062,completed,3.0
I-682,19931118-0062,registered,
I-4126,19931118-0062,completed,4.0
I-777,19931118-0062,registered,
I-788,19931118-0062,withdrawn,
I-791,19931118-0062,registered,
I-570,19931118-0062,withdrawn,
I-790,19931118-0062,withdrawn,
I-898,19931118-0062,withdrawn,
I-1002,19931118-0062,completed,3.0
I-904,19931118-0062,not started,
I-165,19931118-0062,withdrawn,
I-4057,19900520-0063,completed,3.0
I-5319,19900520-0063,completed,4.0
I-5320,19900520-0063,not started,
I-75,19900520-0063,not started,
I-5321,19900520-0063,withdrawn,
I-5324,19900520-0063,not started,
I-4267,19900520-0063,completed,3.0
I-5323,19900520-0063,completed,5.0
I-3631,19900520-0063,completed,4.0
I-4071,19900520-0063,withdrawn,
I-5437,19900520-0063,completed,4.0
I-193,19900520-0063,completed,3.0
I-5439,19900520-0063,not started,
I-4437,19900124-0064,registered,
I-344,19900124-0064,not started,
I-2361,19900124-0064,registered,
I-348,19900124-0064,not started,
I-349,19900124-0064,registered,
I-346,19900124-0064,completed,3.0
I-140,19900124-0064,not started,
I-351,19900124-0064,not started,
I-3802,19900124-0064,registered,
I-681,19900124-0064,withdrawn,
I-148,19900124-0064,withdrawn,
I-461,19900124-0064,withdrawn,
I-255,19900124-0064,not started,
I-463,19900124-0064,not started,
I-1727,19900124-0064,completed,4.0
I-462,19900124-0064,completed,4.0
I-5474,19900124-0064,completed,4.0
I-5518,19900124-0064,not started,
I-466,19900124-0064,completed,3.0
I-1310,19900124-0064,registered,
I-471,19900124-0064,registered,
I-1426,19900124-0064,withdrawn,
I-5495,19900124-0064,registered,
I-1540,19900124-0064,registered,
I-582,19900124-0064,not started,
I-5307,19900124-0064,completed,3.0
I-583,19900124-0064,withdrawn,
I-1514,19920122-0065,registered,
I-5291,19920122-0065,withdrawn,
I-3498,19920122-0065,completed,4.0
I-1517,19920122-0065,withdrawn,
I-3608,19920122-0065,completed,4.0
I-3100,19920122-0065,registered,
I-1627,19920122-0065,withdrawn,
I-1630,19920122-0065,withdrawn,
I-2462,19931203-0066,registered,
I-4128,19931203-0066,registered,
I-1200,19931203-0066,not started,
I-881,19931203-0066,completed,3.0
I-3707,19931203-0066,completed,3.0
I-4333,19931203-0066,registered,
I-4242,19931203-0066,registered,
I-3714,19931203-0066,completed,4.0
I-1981,19910421-0067,registered,
I-4277,19910421-0067,completed,4.0
I-1036,19910421-0067,withdrawn,
I-3540,19910421-0067,registered,
I-5237,19910421-0067,registered,
I-4386,19910421-0067,not started,
I-2099,19910421-0067,completed,4.0
I-2100,19910421-0067,withdrawn,
I-5460,19910421-0067,withdrawn,
I-2214,19910421-0067,withdrawn,
I-2216,19910421-0067,completed,5.0
I-5461,19910421-0067,not started,
I-2217,19910421-0067,not started,
I-2220,19910421-0067,completed,3.0
I-743,19910421-0067,completed,4.0
I-2219,19910421-0067,registered,
I-362,19910514-0068,withdrawn,
I-3003,19910514-0068,registered,
I-5296,19910514-0068,completed,5.0
I-3707,19910514-0068,not started,
I-5294,19910514-0068,registered,
I-3405,19910514-0068,registered,
I-5298,19910514-0068,registered,
I-5297,19910514-0068,withdrawn,
I-5408,19910514-0068,registered,
I-1224,19910514-0068,withdrawn,
I-5411,19910514-0068,withdrawn,
I-4251,19910514-0068,registered,
I-1984,19911116-0069,withdrawn,
I-2932,19911116-0069,not started,
I-2409,19911116-0069,registered,
I-5228,19911116-0069,completed,5.0
I-3042,19911116-0069,completed,5.0
I-3050,19911116-0069,registered,
I-3048,19911116-0069,completed,5.0
I-3049,19911116-0069,registered,
I-205,19911116-0069,withdrawn,
I-736,19911116-0069,completed,5.0
I-2912,19920828-0070,registered,
I-2916,19920828-0070,not started,
I-5418,19920828-0070,withdrawn,
I-3118,19920828-0070,completed,4.0
I-2913,19920828-0070,not started,
I-3119,19920828-0070,withdrawn,
I-3621,19920828-0070,withdrawn,
I-381,19920828-0070,completed,3.0
I-3934,19920828-0070,withdrawn,
I-2919,19920828-0070,registered,
I-3023,19920828-0070,registered,
I-3738,19920828-0070,completed,5.0
I-3031,19920828-0070,not started,
I-3029,19920828-0070,not started,
I-2262,19901029-0071,withdrawn,
I-4662,19901029-0071,not started,
I-4978,19901029-0071,withdrawn,
I-2271,19901029-0071,not started,
I-2269,19901029-0071,not started,
I-2267,19901029-0071,not started,
I-2050,19901029-0071,not started,
I-2378,19901029-0071,registered,
I-2379,19901029-0071,withdrawn,
I-5201,19901029-0071,completed,5.0
I-3209,19901029-0071,registered,
I-2382,19901029-0071,completed,5.0
I-4559,19901029-0071,registered,
I-3008,19901029-0071,not started,
I-3820,19901029-0071,withdrawn,
I-2273,19901029-0071,withdrawn,
I-2477,19920206-0072,withdrawn,
I-585,19920206-0072,completed,3.0
I-3114,19920206-0072,completed,4.0
I-2591,19920206-0072,registered,
I-708,19920206-0072,registered,
I-595,19920206-0072,not started,
I-4254,19920206-0072,completed,5.0
I-2926,19920602-0073,completed,4.0
I-610,19920602-0073,not started,
I-2717,19920602-0073,completed,5.0
I-1458,19920602-0073,withdrawn,
I-2822,19920602-0073,not started,
I-1570,19920602-0073,registered,
I-2823,19920602-0073,completed,5.0
I-1036,19920602-0073,completed,3.0
I-4437,19900201-0074,completed,4.0
I-344,19900201-0074,withdrawn,
I-4132,19900201-0074,completed,4.0
I-349,19900201-0074,not started,
I-348,19900201-0074,registered,
I-2672,19900201-0074,not started,
I-5472,19900201-0074,not started,
I-148,19900201-0074,completed,4.0
I-461,19900201-0074,not started,
I-462,19900201-0074,completed,3.0
I-463,19900201-0074,completed,4.0
I-255,19900201-0074,registered,
I-470,19900201-0074,not started,
I-5473,19900201-0074,registered,
I-5518,19900201-0074,not started,
I-469,19900201-0074,completed,3.0
I-5495,19900201-0074,not started,
I-3818,19900201-0074,completed,3.0
I-466,19900201-0074,registered,
I-1310,19900201-0074,registered,
I-581,19900201-0074,not started,
I-582,19900201-0074,registered,
I-2478,19900201-0074,registered,
I-583,19900201-0074,completed,5.0
I-1743,19900201-0074,registered,
I-589,19900201-0074,withdrawn,
I-3720,19900201-0074,withdrawn,
I-4563,19900201-0074,not started,
I-586,19900201-0074,completed,3.0
I-1514,19920226-0075,completed,3.0
I-991,19920226-0075,withdrawn,
I-1516,19920226-0075,registered,
I-2041,19920226-0075,withdrawn,
I-1625,19920226-0075,not started,
I-3100,19920226-0075,not started,
I-1627,19920226-0075,withdrawn,
I-4871,19920226-0075,withdrawn,
I-4973,19900619-0076,registered,
I-1623,19900619-0076,not started,
I-3188,19900619-0076,withdrawn,
I-3597,19900619-0076,completed,3.0
I-5295,19900619-0076,not started,
I-1944,19900619-0076,completed,5.0
I-1430,19900619-0076,withdrawn,
I-3709,19900619-0076,completed,3.0
I-3400,19910122-0077,withdrawn,
I-3401,19910122-0077,completed,3.0
I-2050,19910122-0077,not started,
I-3403,19910122-0077,withdrawn,
I-996,19910122-0077,not started,
I-890,19910122-0077,registered,
I-3410,19910122-0077,withdrawn,
I-3407,19910122-0077,withdrawn,
I-3411,19910122-0077,completed,4.0
I-3406,19910122-0077,not started,
I-4670,19910122-0077,completed,4.0
I-3512,19910122-0077,completed,4.0
I-3514,19910122-0077,not started,
I-2796,19910122-0077,completed,3.0
I-1522,19910820-0078,completed,3.0
I-46,19910820-0078,withdrawn,
I-1528,19910820-0078,registered,
I-1524,19910820-0078,completed,4.0
I-1525,19910820-0078,not started,
I-1632,19910820-0078,completed,4.0
I-2477,19910820-0078,withdrawn,
I-2484,19910820-0078,registered,
I-1634,19910820-0078,not started,
I-2883,19931212-0079,completed,3.0
I-886,19931212-0079,not started,
I-2568,19931212-0079,completed,3.0
I-2362,19931212-0079,registered,
I-2996,19931212-0079,registered,
I-2997,19931212-0079,completed,5.0
I-3000,19931212-0079,completed,5.0
I-2999,19931212-0079,registered,
I-1339,19900321-0080,not started,
I-1018,19900321-0080,withdrawn,
I-5002,19900321-0080,withdrawn,
I-1020,19900321-0080,withdrawn,
I-1661,19900321-0080,withdrawn,
I-2616,19900321-0080,registered,
I-4814,19900321-0080,withdrawn,
I-2617,19900321-0080,withdrawn,
I-4495,19900321-0080,not started,
I-837,19900321-0080,not started,
I-1300,19910206-0081,not started,
I-1301,19910206-0081,not started,
I-1306,19910206-0081,registered,
I-3805,19910206-0081,completed,3.0
I-2471,19910206-0081,not started,
I-2051,19910206-0081,registered,
I-1425,19910206-0081,not started,
I-1426,19910206-0081,withdrawn,
I-4338,19930829-0082,completed,3.0
I-4668,19930829-0082,withdrawn,
I-1213,19930829-0082,completed,5.0
I-5292,19930829-0082,not started,
I-472,19930829-0082,completed,3.0
I-474,19930829-0082,registered,
I-804,19930829-0082,withdrawn,
I-5519,19930829-0082,registered,
I-1123,19930829-0082,completed,4.0
I-592,19930829-0082,registered,
I-596,19930829-0082,completed,4.0
I-3728,19930829-0082,completed,3.0
I-4551,19900317-0083,withdrawn,
I-4981,19900317-0083,completed,5.0
I-3608,19900317-0083,completed,5.0
I-3812,19900317-0083,not started,
I-3923,19900317-0083,completed,5.0
I-4776,19900317-0083,withdrawn,
I-476,19900317-0083,withdrawn,
I-1743,19900317-0083,registered,
I-4043,19900317-0083,not started,
I-5211,19900317-0083,withdrawn,
I-4793,19900317-0083,withdrawn,
I-4047,19900317-0083,registered,
I-5314,19900317-0083,not started,
I-592,19900317-0083,not started,
I-2489,19900317-0083,completed,4.0
I-4050,19900317-0083,withdrawn,
I-4177,19910214-0084,completed,3.0
I-1766,19910214-0084,not started,
I-5020,19910214-0084,completed,5.0
I-1768,19910214-0084,completed,3.0
I-1767,19910214-0084,not started,
I-4598,19910214-0084,registered,
I-1771,19910214-0084,completed,4.0
I-827,19910214-0084,registered,
I-1776,19910214-0084,registered,
I-2825,19910214-0084,completed,4.0
I-5341,19910214-0084,withdrawn,
I-1881,19910214-0084,completed,3.0
I-2208,19910214-0084,not started,
I-1882,19910214-0084,completed,3.0
I-43,19901002-0085,withdrawn,
I-465,19901002-0085,completed,4.0
I-1730,19901002-0085,registered,
I-1729,19901002-0085,completed,4.0
I-1728,19901002-0085,withdrawn,
I-1731,19901002-0085,not started,
I-1735,19901002-0085,not started,
I-1841,19901002-0085,not started,
I-4560,19901002-0085,not started,
I-799,19901002-0085,completed,3.0
I-1843,19901002-0085,withdrawn,
I-3619,19901002-0085,registered,
I-4437,19930228-0086,withdrawn,
I-344,19930228-0086,completed,5.0
I-345,19930228-0086,not started,
I-349,19930228-0086,registered,
I-3501,19930228-0086,completed,4.0
I-4132,19930228-0086,completed,4.0
I-5471,19930228-0086,withdrawn,
I-148,19930228-0086,not started,
I-461,19930228-0086,not started,
I-462,19930228-0086,completed,3.0
I-465,19930228-0086,withdrawn,
I-463,19930228-0086,completed,5.0
I-468,19930228-0086,registered,
I-5496,19930228-0086,withdrawn,
I-5473,19930228-0086,not started,
I-466,19930228-0086,registered,
I-5518,19930228-0086,registered,
I-469,19930228-0086,withdrawn,
I-1104,19930228-0086,completed,4.0
I-470,19930228-0086,registered,
I-581,19930228-0086,registered,
I-1115,19930228-0086,withdrawn,
I-584,19930228-0086,completed,5.0
I-590,19930228-0086,not started,
I-5221,19901108-0087,completed,4.0
I-2187,19901108-0087,completed,4.0
I-4482,19901108-0087,registered,
I-3130,19901108-0087,registered,
I-1357,19901108-0087,not started,
I-4910,19901108-0087,completed,4.0
I-2511,19901108-0087,completed,3.0
I-1033,19901108-0087,not started,
I-1473,19901108-0087,withdrawn,
I-3344,19901108-0087,registered,
I-3346,19901108-0087,not started,
I-3348,19901108-0087,withdrawn,
I-2506,19920826-0088,completed,4.0
I-2507,19920826-0088,registered,
I-2509,19920826-0088,completed,5.0
I-1353,19920826-0088,not started,
I-507,19920826-0088,completed,3.0
I-2513,19920826-0088,withdrawn,
I-2514,19920826-0088,withdrawn,
I-2515,19920826-0088,registered,
I-295,19920826-0088,registered,
I-2517,19920826-0088,withdrawn,
I-2618,19920826-0088,registered,
I-5027,19920826-0088,not started,
I-2620,19920826-0088,registered,
I-2624,19920826-0088,not started,
I-1665,19900426-0089,completed,3.0
I-1244,19900426-0089,not started,
I-1027,19900426-0089,withdrawn,
I-3648,19900426-0089,completed,4.0
I-3755,19900426-0089,registered,
I-1371,19900426-0089,registered,
I-409,19900426-0089,registered,
I-3762,19900426-0089,registered,
I-3143,19900426-0089,registered,
I-1259,19900426-0089,completed,3.0
I-5236,19900426-0089,registered,
I-4376,19900902-0090,completed,5.0
I-2825,19900902-0090,completed,3.0
I-4597,19900902-0090,withdrawn,
I-4380,19900902-0090,withdrawn,
I-2620,19900902-0090,withdrawn,
I-4493,19900902-0090,withdrawn,
I-4497,19900902-0090,completed,3.0
I-4498,19900902-0090,not started,
I-4608,19900902-0090,registered,
I-4611,19900902-0090,registered,
I-4401,19900902-0090,registered,
I-522,19900902-0090,withdrawn,
I-3087,19911025-0091,withdrawn,
I-3088,19911025-0091,completed,5.0
I-3089,19911025-0091,withdrawn,
I-3090,19911025-0091,registered,
I-1629,19911025-0091,completed,3.0
I-358,19911025-0091,completed,3.0
I-4771,19911025-0091,completed,4.0
I-2376,19911025-0091,not started,
I-3199,19911025-0091,not started,
I-3203,19911025-0091,not started,
I-3202,19911025-0091,withdrawn,
I-790,19911025-0091,withdrawn,
I-3408,19911025-0091,not started,
I-3304,19911025-0091,registered,
I-1319,19911025-0091,not started,
I-4784,19911025-0091,not started,
I-3309,19911025-0091,withdrawn,
I-3620,19910817-0092,completed,5.0
I-4263,19910817-0092,withdrawn,
I-2598,19910817-0092,withdrawn,
I-4259,19910817-0092,not started,
I-3737,19910817-0092,registered,
I-3738,19910817-0092,not started,
I-3740,19910817-0092,withdrawn,
I-3739,19910817-0092,withdrawn,
I-3331,19910817-0092,withdrawn,
I-3229,19910817-0092,completed,5.0
I-3326,19910817-0092,registered,
I-3742,19910817-0092,registered,
I-1329,19920504-0093,completed,4.0
I-2493,19920504-0093,registered,
I-3014,19920504-0093,registered,
I-1332,19920504-0093,withdrawn,
I-4681,19920504-0093,not started,
I-3429,19920504-0093,completed,4.0
I-3021,19920504-0093,not started,
I-1334,19920504-0093,registered,
I-2915,19920504-0093,completed,5.0
I-1452,19920504-0093,registered,
I-1453,19920504-0093,not started,
I-3435,19920504-0093,completed,5.0
I-1456,19920504-0093,withdrawn,
I-1454,19920504-0093,not started,
I-1458,19920504-0093,registered,
I-817,19920504-0093,registered,
I-3231,19920504-0093,registered,
I-3438,19920504-0093,registered,
I-1974,19920504-0093,completed,5.0
I-1228,19921201-0094,not started,
I-910,19921201-0094,registered,
I-1130,19921201-0094,withdrawn,
I-707,19921201-0094,not started,
I-815,19921201-0094,completed,5.0
I-816,19921201-0094,completed,3.0
I-4899,19921201-0094,registered,
I-822,19921201-0094,registered,
I-925,19921201-0094,registered,
I-4810,19921201-0094,not started,
I-2610,19921201-0094,not started,
I-928,19921201-0094,not started,
I-1736,19900128-0095,completed,3.0
I-5093,19900128-0095,registered,
I-3109,19900128-0095,withdrawn,
I-3926,19900128-0095,not started,
I-3835,19900128-0095,withdrawn,
I-277,19900128-0095,withdrawn,
I-1854,19900128-0095,withdrawn,
I-4678,19900128-0095,registered,
I-1563,19910327-0096,completed,3.0
I-1147,19910327-0096,withdrawn,
I-1030,19910327-0096,withdrawn,
I-291,19910327-0096,completed,3.0
I-5337,19910327-0096,registered,
I-1151,19910327-0096,not started,
I-1153,19910327-0096,withdrawn,
I-1154,19910327-0096,completed,5.0
I-3358,19910327-0096,completed,3.0
I-5356,19910327-0096,completed,4.0
I-1265,19910327-0096,not started,
I-1266,19910327-0096,registered,
I-4901,19921208-0097,not started,
I-4365,19921208-0097,not started,
I-1134,19921208-0097,withdrawn,
I-4163,19921208-0097,not started,
I-4484,19921208-0097,not started,
I-4485,19921208-0097,not started,
I-4487,19921208-0097,registered,
I-4486,19921208-0097,withdrawn,
I-4600,19921208-0097,not started,
I-2210,19921208-0097,not started,
I-4602,19921208-0097,not started,
I-4606,19921208-0097,not started,
I-4686,19920217-0098,registered,
I-390,19920217-0098,registered,
I-603,19920217-0098,registered,
I-1457,19920217-0098,withdrawn,
I-5121,19920217-0098,withdrawn,
I-3750,19920217-0098,not started,
I-933,19920217-0098,completed,3.0
I-5015,19920217-0098,completed,5.0
I-1475,19920217-0098,registered,
I-1678,19920217-0098,registered,
I-4923,19920217-0098,registered,
I-4926,19920217-0098,registered,
I-3602,19931231-0099,withdrawn,
I-3818,19931231-0099,completed,4.0
I-3605,19931231-0099,withdrawn,
I-5400,19931231-0099,registered,
I-3716,19931231-0099,withdrawn,
I-1958,19931231-0099,withdrawn,
I-2383,19931231-0099,withdrawn,
I-370,19931231-0099,registered,
I-3959,19930709-0100,registered,
I-3748,19930709-0100,not started,
I-4281,19930709-0100,withdrawn,
I-4068,19930709-0100,withdrawn,
I-2302,19930709-0100,registered,
I-3441,19930709-0100,not started,
I-729,19930709-0100,not started,
I-5229,19930709-0100,withdrawn,
I-3442,19930709-0100,not started,
I-2622,19930709-0100,completed,4.0
I-3548,19930709-0100,registered,
I-3549,19930709-0100,completed,4.0
I-3550,19930709-0100,registered,
I-4483,19921218-0101,registered,
I-3633,19921218-0101,not started,
I-73,19921218-0101,completed,3.0
I-3641,19921218-0101,not started,
I-3746,19921218-0101,completed,3.0
I-3447,19921218-0101,withdrawn,
I-2931,19921218-0101,completed,4.0
I-3751,19921218-0101,completed,3.0
I-3220,19910404-0102,completed,4.0
I-1337,19910404-0102,withdrawn,
I-3121,19910404-0102,withdrawn,
I-3119,19910404-0102,registered,
I-384,19910404-0102,withdrawn,
I-1974,19910404-0102,registered,
I-2814,19910404-0102,not started,
I-919,19910404-0102,completed,3.0
I-3226,19910404-0102,registered,
I-3431,19910404-0102,registered,
I-3228,19910404-0102,withdrawn,
I-3229,19910404-0102,not started,
I-4375,19910404-0102,completed,4.0
I-2200,19910404-0102,completed,4.0
I-2613,19910404-0102,not started,
I-3336,19910404-0102,not started,
I-3340,19910404-0102,not started,
I-3198,19910403-0103,withdrawn,
I-2893,19910403-0103,not started,
I-2895,19910403-0103,completed,4.0
I-2998,19910403-0103,completed,5.0
I-2480,19910403-0103,withdrawn,
I-3006,19910403-0103,completed,3.0
I-3007,19910403-0103,completed,3.0
I-3009,19910403-0103,not started,
I-5202,19910403-0103,withdrawn,
I-3011,19910403-0103,not started,
I-3013,19910403-0103,withdrawn,
I-165,19910403-0103,not started,
I-1355,19900119-0104,not started,
I-4173,19900119-0104,registered,
I-925,19900119-0104,completed,4.0
I-3648,19900119-0104,registered,
I-4283,19900119-0104,not started,
I-3968,19900119-0104,not started,
I-1999,19900119-0104,completed,5.0
I-4287,19900119-0104,registered,
I-1555,19900307-0105,not started,
I-713,19900307-0105,registered,
I-3223,19900307-0105,not started,
I-1972,19900307-0105,not started,
I-400,19900307-0105,not started,
I-2091,19900307-0105,registered,
I-3539,19900307-0105,withdrawn,
I-89,19900307-0105,registered,
I-1575,19900307-0105,withdrawn,
I-1573,19900307-0105,withdrawn,
I-4077,19900307-0105,registered,
I-5342,19900307-0105,not started,
I-2211,19900307-0105,withdrawn,
I-4286,19900307-0105,not started,
I-1885,19900307-0105,completed,4.0
I-2210,19900307-0105,withdrawn,
I-2207,19900307-0105,registered,
I-4669,19930414-0106,withdrawn,
I-4671,19930414-0106,not started,
I-2907,19930414-0106,withdrawn,
I-2689,19930414-0106,not started,
I-1447,19930414-0106,completed,3.0
I-172,19930414-0106,completed,4.0
I-4788,19930414-0106,registered,
I-4794,19930414-0106,registered,
I-4896,19930414-0106,registered,
I-4899,19930414-0106,withdrawn,
I-4897,19930414-0106,completed,3.0
I-3332,19930414-0106,withdrawn,
I-1526,19920316-0107,completed,4.0
I-3000,19920316-0107,registered,
I-2677,19920316-0107,not started,
I-5197,19920316-0107,withdrawn,
I-4558,19920316-0107,registered,
I-4346,19920316-0107,registered,
I-372,19920316-0107,not started,
I-2801,19920316-0107,completed,4.0
I-1226,19920316-0107,completed,5.0
I-2803,19920316-0107,withdrawn,
I-2797,19920316-0107,completed,4.0
I-2800,19920316-0107,registered,
I-3515,19920316-0107,withdrawn,
I-3518,19920316-0107,registered,
I-4965,19921123-0108,not started,
I-4966,19921123-0108,withdrawn,
I-2667,19921123-0108,completed,5.0
I-1828,19921123-0108,not started,
I-5080,19921123-0108,registered,
I-5081,19921123-0108,completed,3.0
I-5083,19921123-0108,not started,
I-5195,19921123-0108,not started,
I-5406,19921123-0108,completed,3.0
I-5198,19921123-0108,withdrawn,
I-5086,19921123-0108,registered,
I-50,19921123-0108,not started,
I-997,19921123-0108,completed,4.0
I-3510,19921123-0108,registered,
I-1956,19921123-0108,completed,4.0
I-5200,19921123-0108,not started,
I-5201,19921123-0108,completed,5.0
I-5202,19921123-0108,withdrawn,
I-2272,19920917-0109,registered,
I-1121,19920917-0109,not started,
I-798,19920917-0109,not started,
I-2276,19920917-0109,registered,
I-2277,19920917-0109,completed,3.0
I-4042,19920917-0109,not started,
I-3926,19920917-0109,completed,4.0
I-2280,19920917-0109,not started,
I-1536,19920917-0109,withdrawn,
I-2583,19920917-0109,withdrawn,
I-2388,19920917-0109,not started,
I-2390,19920917-0109,not started,
I-2391,19920917-0109,not started,
I-2393,19920917-0109,withdrawn,
I-3391,19930906-0110,registered,
I-3095,19930906-0110,registered,
I-3393,19930906-0110,registered,
I-2674,19930906-0110,withdrawn,
I-1950,19930906-0110,not started,
I-896,19930906-0110,withdrawn,
I-4027,19930906-0110,completed,5.0
I-688,19930906-0110,not started,
I-3505,19930906-0110,not started,
I-1631,19930906-0110,withdrawn,
I-3509,19930906-0110,withdrawn,
I-1942,19930906-0110,registered,
I-4965,19901026-0111,withdrawn,
I-1416,19901026-0111,withdrawn,
I-3089,19901026-0111,withdrawn,
I-883,19901026-0111,withdrawn,
I-1629,19901026-0111,not started,
I-3812,19901026-0111,withdrawn,
I-3199,19901026-0111,not started,
I-1839,19901026-0111,withdrawn,
I-3304,19901026-0111,completed,4.0
I-3305,19901026-0111,not started,
I-3306,19901026-0111,withdrawn,
I-3308,19901026-0111,not started,
I-4323,19900430-0112,completed,3.0
I-1413,19900430-0112,not started,
I-4327,19900430-0112,not started,
I-40,19900430-0112,withdrawn,
I-5194,19900430-0112,withdrawn,
I-4446,19900430-0112,withdrawn,
I-4451,19900430-0112,withdrawn,
I-355,19900430-0112,not started,
I-4240,19900430-0112,withdrawn,
